book_id,major_category,genre,keyword,book_uniqueness_az,book_creativity_az,book_intelligence_az,book_structure_az,book_style_az,in_house_review,expected_chapters,expected_number_of_pages,weeks_spent_writing,cover_art,series_number,language,flesch_kincaid_reading_level,number_of_authors,previous_books,previous_sales,gender,expected_release_month,award_flg,advance_amount,import_decision,ad_budget,sales
9077341,Non-Fiction,Reference,NA,F,D,A,A,D,54,20,558,47,Scientific|Person (photograph),0,english,18.78,1,3,1583718,male,may,0,260946,1,48639,562663
1280196,Fiction,Humor,NA,C,E,D,C,B,60,5,120,75,,1,english|spanish,61.16,1,0,0,male,aug,0,74520,1,79733,358792
6868155,Children,Picture Books,dinosaur,C,A,E,D,C,58,1,9,61,,0,english,98.13,1,2,253756,female,march,0,75438,1,21527,216698
9068400,Children,Rythmic,NA,A,A,E,D,D,64,NA,9,90,,0,english,100,1,1,186425,,aug,0,37563,1,43540,131119
9370144,Fiction,Fantasy,crime,D,C,E,C,A,62,9,271,183,,0,english,78.3,1,1,182434,male,sep,0,131319,1,50416,503730
9942765,Non-Fiction,Instructional,NA,D,E,A,A,E,61,11,249,137,Scientific|Animal,0,english,58.68,1,0,0,male,nov,0,35663,1,30919,351330
3461298,Fiction,Science Fiction,contemporary,A,B,E,C,B,70,24,587,30,Landscape,0,english,42.16,1,0,0,male,march,0,75027,1,45883,296687
2406461,Children,Fairytales/Folklore,NA,A,A,E,D,A,65,NA,26,22,Scientific,1,english,94.95,1,1,230397,female,oct,0,71822,1,49651,134883
2786087,Fiction,Fantasy,NA,A,C,C,E,B,68,13,338,25,,0,english,25.15,2,0,0,,may,1,5000,1,45282,280309
3912063,Non-Fiction,Instructional,NA,B,E,B,B,E,59,19,458,28,Animal,1,english,24.82,2,0,0,,oct,0,10000,1,44663,315952
5736110,Non-Fiction,Text-Book,NA,C,F,A,A,D,53,21,641,85,Illustration,0,english,11.96,1,0,0,female,oct,0,49709,1,43470,171754
9198702,Fiction,Adventure,NA,B,C,D,D,A,59,28,738,30,,1,english,28.41,1,0,0,male,dec,0,137207,1,48311,562971
8327375,Non-Fiction,Reference,NA,C,F,B,A,F,49,8,233,55,Person (photograph),0,english,69.2,1,0,0,male,oct,0,43881,1,44958,441889
8859029,Non-Fiction,Scientific,NA,E,D,A,C,D,50,17,319,33,,1,english,29.93,1,0,0,female,sep,0,84177,1,30574,96566
4169488,Fiction,Science Fiction,romance,A,E,B,B,A,70,14,295,203,Animal,0,english,25.67,3,2,366924,,oct,0,26221,1,39754,291607
6405234,Fiction,Science Fiction,sea,B,C,D,C,B,71,11,311,19,Abstract art,1,english,28.92,1,0,0,female,feb,0,75834,1,43747,357554
3475718,Non-Fiction,Text-Book,easy_reading,E,F,C,A,C,56,15,408,48,,1,english,16.1,1,1,123087,male,aug,0,62405,1,45528,414705
5585025,Fiction,Humor,sea,B,D,C,B,B,58,24,653,107,,0,english|spanish|chinese,23.18,1,0,0,male,apr,0,142993,1,46417,477619
9191248,Fiction,Fantasy,NA,D,C,F,B,D,49,12,249,92,Abstract art,0,english,51.88,1,0,0,,sep,0,19174,1,39077,81758
4219660,Non-Fiction,Reference,NA,E,E,A,B,D,56,20,429,123,,1,english,0,1,0,0,male,nov,0,59715,1,56088,249764
8121665,Young Adult,Adventure,easy_reading,E,C,E,C,A,49,7,179,50,Animal,0,english,66.62,2,1,89876,,jun,0,5000,1,43856,169962
3706349,Fiction,Mystery,NA,E,D,E,B,B,57,6,125,150,Animal,0,english,75.12,1,0,0,female,apr,0,46056,1,43300,329841
9298806,Non-Fiction,History,NA,E,E,A,A,F,49,22,521,92,Person (photograph),1,english,15.87,3,0,0,,jun,0,20248,1,48306,130648
7571351,Fiction,Adventure,ww2,B,C,D,D,B,66,27,831,158,Animal|Landscape,0,english,21.59,1,1,180575,male,march,0,175364,1,52619,261273
4729277,Fiction,Science Fiction,ww2,D,C,E,C,A,52,8,198,71,Landscape,1,english,53.11,2,0,0,,feb,0,43368,1,31056,203921
4484157,Fiction,Humor,crime,A,A,E,B,B,82,7,184,152,Scientific|Animal,0,english,48.47,1,0,0,,apr,1,25053,1,40347,269501
8964876,Fiction,Mystery,contemporary,E,C,C,D,A,55,21,522,181,,0,english,47.63,1,0,0,female,jun,1,90504,1,46875,472703
7294905,Children,Rythmic,pop-up,A,A,F,F,B,52,NA,14,19,,0,english,99.62,1,1,179682,male,jun,0,60357,1,62230,105586
9068887,Fiction,Humor,romance,C,B,D,B,D,63,5,127,19,Person (photograph),0,english,56.11,1,0,0,female,nov,0,100573,1,45727,178982
9374005,Non-Fiction,Text-Book,easy_reading,F,E,A,A,E,54,34,678,91,Illustration,0,english,0,5,0,0,,jan,0,10000,1,44176,258677
6610810,Fiction,Historical Fiction,NA,D,D,B,C,A,66,NA,615,145,,0,english,50.94,1,0,0,female,oct,0,36135,1,32020,323688
3459166,Fiction,Science Fiction,crime,D,B,A,D,A,68,17,389,40,Abstract art,1,english,10.09,1,0,0,,jan,0,30948,1,48154,435559
8617404,Non-Fiction,Reference,space,D,F,A,A,E,49,12,296,94,,1,english|chinese,53.89,1,0,0,male,sep,0,47278,1,51102,434169
9917993,Fiction,Science Fiction,patriotic,C,B,D,C,A,73,11,289,42,Landscape,0,spanish,26.34,1,0,0,male,feb,0,71769,1,45201,380627
2205651,Fiction,Science Fiction,foreign,B,C,D,B,B,62,22,479,130,Animal|Abstract art,1,english,48.32,1,0,0,,jun,0,12448,1,45152,297146
3406254,Non-Fiction,Scientific,NA,F,E,A,B,D,54,7,193,84,Scientific|Landscape,1,english|chinese,49.36,1,6,1098730,,dec,0,97063,1,16356,254396
3951365,Fiction,Science Fiction,sci-fi,C,C,C,B,C,63,7,177,128,Abstract art,0,chinese,52.62,1,0,0,,march,0,22949,1,52986,394817
9655953,Non-Fiction,Instructional,NA,D,F,A,A,E,53,12,235,56,,1,english,37.33,5,0,0,,nov,0,25927,1,49952,503793
2075390,Fiction,Historical Fiction,foreign,C,B,C,E,A,55,11,277,NA,,0,english,41.14,1,1,138876,female,may,0,66901,1,45803,381219
5125102,Non-Fiction,History,easy_reading,D,F,B,A,C,51,25,533,44,,0,english,21.84,1,1,161635,male,march,0,74042,1,44504,401022
7165779,Non-Fiction,History,academic,E,F,A,B,E,51,15,405,93,Scientific|Landscape,1,english,41.55,4,1,1194990,,dec,0,114828,1,25398,90183
9497997,Fiction,Romance,crime,D,D,D,C,A,58,14,329,124,Abstract art|Landscape,0,english,69.88,1,2,188721,female,sep,0,184732,1,47724,474630
8750727,Non-Fiction,History,NA,E,F,A,A,D,58,19,495,119,Landscape,1,english,18.77,2,0,0,,nov,0,10673,1,46967,113075
2797357,Non-Fiction,Reference,NA,D,F,A,A,D,55,22,539,42,Person (photograph)|Landscape,1,english,12.06,5,2,1379128,,oct,0,121299,1,47390,466638
2094712,Young Adult,Mystery,vampire,D,D,D,D,B,53,7,184,44,Illustration,5,english,38.49,1,4,676335,male,dec,0,185214,1,46935,156208
8307061,Non-Fiction,Reference,NA,D,E,B,A,C,62,21,569,120,,1,english,22.48,1,0,0,female,feb,0,42535,1,20363,234453
7043969,Fiction,Mystery,pirate,A,C,C,B,A,86,15,307,165,Landscape,1,english,23.77,2,2,173189,,sep,0,66913,1,45434,451292
8539357,Fiction,Adventure,pirate,D,B,D,B,C,55,24,479,137,,0,english,45.84,1,2,332883,male,march,0,98028,1,23246,197434
2460984,Non-Fiction,Scientific,academic,F,E,A,A,D,53,18,497,137,Person (photograph),1,english|spanish|chinese,17.2,1,0,0,,jan,0,16093,1,49727,298712
9331051,Non-Fiction,History,NA,E,F,B,A,C,51,21,496,82,,1,english,24.81,2,0,0,,jun,0,10000,1,35725,52797
5988854,Fiction,Historical Fiction,NA,D,A,C,A,B,76,18,420,38,Animal,1,english,9.79,1,2,377941,,dec,0,93985,1,46647,477163
9699118,Fiction,Science Fiction,crime,C,C,E,B,A,63,32,774,52,,1,english,19.05,1,0,0,male,may,0,131482,1,43734,264100
5380729,Fiction,Mystery,NA,E,C,C,D,C,53,7,210,58,Illustration|Person (photograph),0,english,39.54,1,0,0,male,apr,0,93901,1,48474,182542
7249621,Fiction,Horror,magic,B,D,E,C,B,52,5,113,73,,0,english,65.68,1,3,346312,male,oct,0,184970,1,45711,423619
5375904,Fiction,Mystery,foreign,C,B,C,A,A,73,15,332,143,Animal,0,english,67.43,1,1,218907,female,nov,0,66887,1,25740,225551
4279899,Fiction,Science Fiction,crime,C,C,E,B,A,60,7,166,206,Animal,1,english,60.07,1,0,0,female,feb,0,35372,1,42278,398520
2559021,Children,Fairytales/Folklore,NA,B,A,E,E,A,62,3,34,45,Person (photograph),0,english,94.03,1,0,0,female,jan,0,44515,1,47780,80973
1438687,Fiction,Mystery,NA,C,C,E,B,B,54,11,206,123,,0,english,48.13,1,1,158301,male,oct,0,91328,1,42371,567112
7889432,Fiction,Romance,easy_reading,E,B,D,C,C,56,3,64,80,Animal,1,english,63.69,1,0,0,female,jul,0,101629,1,24044,161826
3803630,Fiction,Horror,foreign,C,C,D,B,C,62,7,147,24,,0,english,59.58,1,1,182772,male,nov,0,125733,1,43711,295604
5821524,Fiction,Mystery,NA,E,A,C,A,A,72,10,207,113,Abstract art,0,english,41.75,1,1,109393,male,feb,0,158009,1,48654,245316
4453338,Children,Fairytales/Folklore,funny,A,A,D,E,B,77,NA,57,44,Animal,1,english,83.45,1,0,0,female,jan,0,55191,1,47706,86962
9589894,Non-Fiction,Instructional,easy_reading,D,F,A,A,E,54,8,224,31,,0,english,62.28,3,4,496240,,feb,0,93153,1,59529,495177
9593576,Children,Picture Books,NA,A,A,D,E,B,67,3,32,30,Abstract art,1,english,92.13,1,5,2703135,male,feb,0,237919,1,43667,400189
2127857,Non-Fiction,Reference,political,E,F,A,A,D,57,25,536,74,,1,english,17.78,1,3,606713,male,oct,0,95500,1,34383,448318
7873876,Non-Fiction,Reference,NA,E,E,A,A,D,61,14,372,79,Abstract art,0,english,43.16,1,2,419648,male,oct,0,83010,1,46564,520527
8483332,Non-Fiction,Scientific,NA,F,D,C,A,B,50,11,300,56,,1,english,57.71,2,0,0,,dec,0,23567,1,53851,138553
6679783,Fiction,Adventure,foreign,C,B,D,B,A,66,10,240,31,Landscape,0,spanish,38.93,1,0,0,male,march,0,94114,1,48933,237328
8915697,Fiction,Adventure,crime,C,C,B,D,B,63,26,605,90,Landscape,2,english,36.63,1,2,407905,male,oct,0,170436,1,54370,356550
1654746,Young Adult,Fantasy,NA,D,C,E,E,B,50,8,214,31,,0,english|chinese,67.4,1,0,0,,oct,0,12965,1,41217,122942
9500326,Children,Fairytales/Folklore,dinosaur,A,A,F,D,A,61,4,53,45,Illustration,1,english,83.53,1,3,502705,female,jul,0,87852,1,44052,209531
5895506,Young Adult,Adventure,patriotic,E,A,E,D,B,56,7,137,60,Illustration|Abstract art,1,english,83.54,1,1,178577,,jan,1,61792,1,43316,183303
8629234,Fiction,Science Fiction,sea,C,C,E,C,A,64,9,234,67,,0,chinese,39.69,1,0,0,male,oct,0,77022,1,37857,324332
4106661,Fiction,Humor,magic,C,D,D,C,A,69,29,682,58,Scientific|Landscape,1,spanish,29.27,1,0,0,male,march,0,133695,1,17188,98390
3625718,Fiction,Fantasy,NA,C,B,D,D,B,62,9,236,43,,0,english|spanish,65.01,1,8,1426265,male,jul,0,370876,1,46719,691399
1862413,Fiction,Science Fiction,patriotic,D,B,E,B,B,60,6,142,46,,1,english|spanish,70.7,1,2,319130,male,oct,0,162752,1,43885,499872
7431784,Children,Fairytales/Folklore,colorful,A,A,F,F,C,54,5,54,36,Landscape,0,english,87.27,1,0,0,,oct,0,4322,1,44568,82141
6620128,Fiction,Horror,future,C,C,D,C,B,59,9,255,117,,0,english,28.81,1,5,822946,male,dec,0,256973,1,47591,501230
1872438,Non-Fiction,History,space,E,D,A,A,C,60,26,562,63,,0,english,7.59,1,0,0,,jun,0,10000,1,49176,115468
4828899,Non-Fiction,History,political,E,E,A,A,D,53,9,199,125,Abstract art,0,english,55.93,1,0,0,female,nov,0,74069,1,56961,187521
9462160,Fiction,Adventure,NA,B,B,D,A,B,79,11,227,118,,4,chinese,46.6,1,3,636947,male,feb,0,253792,1,51543,516133
7757312,Fiction,Humor,crime,D,C,C,B,C,67,8,208,25,Abstract art,3,english|spanish,33.13,1,2,268567,female,sep,0,110472,1,47756,244576
6199121,Young Adult,Graphic Novel,vampire,D,D,C,C,C,52,4,81,83,,2,english,65.98,1,1,69622,male,oct,0,34525,1,29933,124003
7431168,Fiction,Science Fiction,space,C,C,D,C,B,55,13,269,77,,0,english,30.86,3,1,1235834,,jun,1,111872,1,53422,426692
5858199,Non-Fiction,Reference,political,D,F,B,A,E,51,15,351,40,Landscape,1,english,25.97,1,0,0,male,dec,0,46388,1,45344,588348
9992073,Fiction,Historical Fiction,sea,C,C,D,B,B,65,9,241,67,Landscape,0,english,48.09,1,0,0,male,march,0,81092,1,42458,269973
1640357,Young Adult,Graphic Novel,NA,C,D,C,E,B,52,5,109,52,,2,english,58.81,1,1,128756,female,jul,0,107879,1,21016,3362
7226885,Young Adult,Adventure,contemporary,C,E,D,D,B,53,NA,121,32,Scientific,2,english,81.5,1,1,156839,,aug,0,80922,1,43881,45529
4645061,Non-Fiction,Scientific,NA,D,F,A,A,C,65,21,478,113,,1,english,20.64,1,0,0,female,sep,0,31575,1,51912,607272
1446767,Fiction,Science Fiction,NA,E,C,D,C,C,54,12,333,102,,0,english,15.09,1,1,260615,,march,0,60345,1,40873,136883
3517437,Fiction,Science Fiction,crime,D,B,E,C,A,57,13,339,82,Scientific|Animal|Abstract art,1,english,16.3,1,0,0,male,jul,0,72320,1,51855,400500
5534947,Young Adult,Horror,ww2,E,C,F,B,D,51,7,192,51,,0,english,52.43,1,0,0,female,nov,0,110994,1,21626,378
2634491,Fiction,Mystery,NA,C,C,D,B,B,62,15,326,117,Abstract art|Person (photograph)|Landscape,4,english,22.51,1,3,453992,male,sep,0,260838,1,11076,79504
2986518,Children,Fairytales/Folklore,learning,C,B,E,F,B,54,2,28,22,,0,english,93.56,1,3,363657,female,jan,0,67871,1,41693,291745
4471247,Non-Fiction,Scientific,NA,D,F,B,A,D,59,14,299,46,,1,english,53.17,1,1,112568,male,aug,0,65976,1,26159,318315
9797702,Young Adult,Historical Fiction,foreign,E,B,F,D,A,49,NA,210,53,Illustration,1,english,60.12,1,0,0,,jun,0,44418,1,39930,162215
5097395,Fiction,Adventure,romance,C,C,D,C,A,69,6,127,93,,0,english,75.64,1,0,0,male,feb,0,72319,1,49353,392564
3302808,Fiction,Horror,easy_reading,B,C,A,C,A,85,7,163,227,,0,english,49.47,1,0,0,male,dec,0,64078,1,48015,324969
4792148,Non-Fiction,Instructional,political,E,F,B,A,D,49,13,325,91,,0,english,49.76,2,0,0,,feb,0,10000,1,48784,98724
6272754,Fiction,Mystery,sea,A,B,E,B,B,69,6,137,71,Illustration|Landscape,0,chinese,60.08,1,0,0,,aug,0,32801,1,44300,115717
2049288,Fiction,Humor,crime,B,C,C,A,A,78,11,311,177,Illustration,0,english,21.61,1,1,189340,male,march,1,92331,1,47236,401053
9811378,Fiction,Romance,vampire,C,C,C,C,B,63,13,262,70,Animal,0,english,73.58,1,1,154573,female,jul,0,150880,1,44474,569006
7915618,Young Adult,Adventure,coming_of_age,C,B,E,D,A,63,8,185,44,,3,english,67.34,1,2,311893,male,jul,0,133081,1,47350,637080
7032282,Non-Fiction,Text-Book,NA,E,F,C,A,E,50,11,263,64,,1,english,62.55,2,2,1494912,,dec,0,130039,1,47530,641451
8551693,Non-Fiction,History,easy_reading,F,E,B,A,D,53,16,359,45,Scientific|Animal,1,english,16.23,1,1,227917,,oct,0,65774,1,64422,189017
5637932,Fiction,Mystery,space,B,D,F,C,B,59,8,154,57,,0,english,61.89,1,1,163017,female,nov,0,110946,1,43634,183415
8553897,Fiction,Humor,sea,B,B,E,B,B,72,6,143,72,Landscape,5,english,46.35,1,4,642563,female,march,0,165025,1,42145,464511
3306933,Fiction,Science Fiction,NA,B,C,B,A,B,79,13,308,204,Abstract art,1,english,35.62,1,0,0,,jun,0,74580,1,37189,283842
3984189,Non-Fiction,Instructional,NA,D,F,A,A,D,58,19,485,68,,1,english,10.82,1,0,0,female,nov,0,92607,1,49784,416246
7173827,Fiction,Science Fiction,NA,D,B,C,C,B,62,9,219,74,,1,english,38.58,1,1,176925,male,oct,0,133572,1,45838,332033
5477489,Children,Fairytales/Folklore,NA,A,A,F,F,A,61,3,40,72,,0,english,88.91,1,5,686387,male,nov,0,122321,1,33393,187043
9944294,Children,Fairytales/Folklore,dinosaur,B,A,F,F,C,53,3,30,19,Illustration,0,english,88.01,1,0,0,male,aug,1,47040,1,48209,219544
1415408,Young Adult,Science Fiction,vampire,C,B,E,B,C,60,8,189,24,Illustration|Animal,0,english,71.65,1,4,1688870,,sep,0,246590,1,46256,222914
4307103,Children,Picture Books,magic,A,A,D,E,B,69,2,26,9,,0,spanish,98.42,1,0,0,,aug,0,4390,1,41873,55276
8662448,Non-Fiction,Instructional,NA,C,F,A,A,D,58,15,357,53,Scientific,1,english,43.47,2,3,1441061,,jan,0,84832,1,38228,350250
3057061,Fiction,Fantasy,magic,B,C,C,B,C,64,13,351,116,Abstract art,0,english,29.44,3,1,212346,,may,0,25697,1,13217,2264
6995163,Non-Fiction,Reference,academic,C,F,B,A,F,50,13,330,43,Scientific|Person (photograph)|Landscape,1,english,50.84,4,3,448792,,jun,0,68720,1,42010,156039
2555079,Fiction,Historical Fiction,ww2,C,B,D,C,B,68,10,225,47,,1,spanish,54.48,1,1,133423,male,nov,0,102708,1,58123,613424
2374723,Fiction,Science Fiction,foreign,C,D,C,A,B,59,11,238,63,,1,english,45.99,1,0,0,female,dec,0,74407,1,22722,146741
8174115,Fiction,Humor,easy_reading,C,D,D,C,C,54,8,200,141,,0,english,39.96,1,0,0,,jul,0,5000,1,22101,79135
1049934,Children,Fairytales/Folklore,NA,A,A,F,E,C,56,3,31,68,Animal,1,english|chinese,91.91,1,1,134622,male,apr,0,65219,1,62429,182141
9002659,Children,Fairytales/Folklore,NA,A,A,D,C,A,76,2,19,14,,0,english,94.32,1,0,0,female,nov,0,40873,1,56522,96738
7717631,Fiction,Science Fiction,NA,C,C,C,D,A,61,10,238,112,Abstract art,0,spanish,45.09,1,2,303401,male,jan,0,96341,1,49420,422720
5322086,Children,Picture Books,dinosaur,B,A,F,D,C,60,NA,23,63,,0,english,91.79,1,0,0,female,apr,0,51334,1,38828,85634
3449100,Fiction,Historical Fiction,space,C,B,C,D,C,64,10,243,59,Animal,0,english,56.84,1,0,0,female,feb,0,109334,1,39856,327654
2622554,Fiction,Humor,space,C,B,C,D,B,64,35,841,41,Abstract art,0,english,4.11,3,0,0,,dec,0,8409,1,47468,318146
3760702,Young Adult,Horror,pirate,D,D,E,C,B,53,4,99,52,,0,english,70.18,1,2,433499,female,oct,0,174540,1,25515,48367
9270060,Fiction,Romance,NA,B,A,D,B,B,83,21,508,61,Abstract art,0,english,41.71,1,2,276824,male,jul,0,125481,1,51625,459211
5575024,Fiction,Humor,future,B,B,D,B,B,76,25,587,169,,0,english,36.16,3,0,0,,oct,0,20150,1,24802,1588
7868628,Fiction,Humor,political,A,B,E,C,B,60,7,144,164,Animal,1,english,57.23,3,2,1399664,,sep,0,182390,1,56134,460019
7963225,Young Adult,Fantasy,contemporary,D,D,E,B,B,52,8,197,28,,0,english,69.62,1,1,143007,female,jul,0,54081,1,46510,244781
4214271,Fiction,Science Fiction,contemporary,A,A,F,B,A,82,9,204,55,,2,english,54.95,1,1,166017,male,jun,1,96128,1,24697,355345
7814664,Fiction,Romance,magic,C,C,E,B,C,57,6,160,68,Landscape,0,english,52.92,1,1,112756,male,oct,0,149239,1,46066,396993
5808659,Fiction,Humor,foreign,C,A,D,A,C,72,6,120,86,,0,english|chinese,55.23,1,1,149935,male,oct,0,100222,1,46866,415932
6626368,Young Adult,Horror,sci-fi,C,D,E,A,B,70,9,221,74,Animal,2,english,55.67,1,1,161845,female,dec,0,71511,1,47164,105572
3910202,Fiction,Mystery,NA,C,E,C,B,A,62,20,500,196,,1,english,47.55,1,0,0,female,nov,1,82053,1,47356,364400
9262891,Fiction,Romance,magic,D,B,C,C,B,65,14,359,143,Animal,0,english,47.54,1,1,154977,male,dec,0,99008,1,57192,437186
5640828,Children,Fairytales/Folklore,NA,A,A,D,C,A,79,3,33,16,Abstract art,0,english,96.84,1,0,0,male,jan,0,40646,1,52135,89802
2071309,Fiction,Horror,foreign,B,F,E,D,A,50,8,176,114,Animal,0,english,46.95,1,0,0,female,jun,0,90769,1,48196,459647
9885247,Children,Rythmic,magic,A,A,C,E,C,70,NA,32,65,,5,spanish,91.57,1,4,610673,male,jun,0,130239,1,41556,256500
8706445,Fiction,Humor,NA,B,A,E,C,D,57,10,254,130,,0,english,19.81,1,0,0,female,jul,0,102850,1,45574,178283
3287473,Non-Fiction,History,NA,E,E,A,A,F,53,23,534,79,Scientific|Animal,0,english,26.4,1,1,115657,female,aug,0,52759,1,44633,174690
2235145,Fiction,Horror,crime,B,C,C,D,A,66,38,715,90,,1,english,25.91,1,0,0,female,dec,0,71883,1,46465,180274
8024926,Fiction,Mystery,sea,D,D,C,C,B,56,8,168,48,,2,english,58.34,1,3,1636761,male,dec,0,195973,1,42773,606000
6107155,Children,Rythmic,dinosaur,B,A,E,E,A,58,2,21,18,,0,english,96.72,1,0,0,female,feb,0,44474,1,45835,203903
8948749,Fiction,Horror,foreign,C,B,D,D,B,66,10,239,72,Animal|Abstract art|Landscape,0,spanish,25.76,1,0,0,male,oct,0,79604,1,44933,191260
1271875,Fiction,Humor,NA,C,B,C,B,A,74,16,431,50,,0,english,53.79,1,0,0,male,dec,0,114461,1,42900,482309
9974058,Children,Picture Books,magic,E,A,F,E,B,52,2,17,25,,0,english,93.46,1,5,569724,female,feb,0,122758,1,46143,47919
4369732,Non-Fiction,History,NA,D,E,A,A,D,65,16,399,44,,1,english,11.46,2,0,0,,nov,0,10000,1,51442,121475
5147019,Fiction,Humor,sci-fi,B,D,E,B,A,64,15,402,227,,1,english,57.9,1,0,0,male,oct,0,81797,1,56907,435022
3362730,Non-Fiction,Scientific,NA,E,E,B,B,D,51,17,437,43,,2,english,31.6,2,5,746121,,apr,0,137564,1,52398,257610
9583286,Fiction,Humor,NA,C,B,E,C,B,70,11,277,52,,1,english,16.85,1,2,286492,male,oct,0,103353,1,47179,424757
9887177,Fiction,Adventure,space,C,A,C,C,B,72,9,225,NA,,1,english,46.85,3,3,411701,,jan,1,114145,1,33549,283641
2673148,Fiction,Science Fiction,space,C,D,D,B,C,54,13,346,137,,0,english,18.83,2,0,0,,feb,0,13759,1,49170,120807
4136995,Fiction,Historical Fiction,pirate,C,B,B,C,A,77,NA,417,158,,0,english|spanish,6.88,1,3,1631269,,apr,1,218136,1,45569,467888
3702284,Children,Fairytales/Folklore,NA,A,A,F,D,D,66,3,35,71,Landscape,0,english|spanish|chinese,96.19,1,0,0,female,aug,0,57303,1,55129,1163
6918273,Young Adult,Science Fiction,NA,D,E,D,E,A,49,9,167,74,Landscape,1,english,64.2,3,2,358924,,jan,0,78599,1,35964,193356
5603923,Fiction,Science Fiction,magic,D,C,E,D,B,50,11,253,52,,1,english,44.27,1,1,164634,female,jan,0,82681,1,44902,480406
3807772,Non-Fiction,Scientific,NA,C,F,C,B,C,51,20,538,55,Scientific|Illustration,1,english|spanish,10.05,1,1,1226197,male,jul,0,215159,1,45628,315464
9736103,Fiction,Science Fiction,sci-fi,C,B,E,B,B,63,11,263,49,,0,english,35.94,1,2,314120,male,nov,0,110861,1,44652,508615
9933850,Fiction,Fantasy,foreign,D,B,D,C,A,63,15,332,65,Abstract art|Landscape,0,english,28.61,1,0,0,male,oct,0,38934,1,66056,210077
1696732,Non-Fiction,Instructional,NA,D,E,A,C,F,49,16,449,46,,1,english,29.2,3,1,209110,,nov,0,51305,1,61061,176490
8603239,Young Adult,Graphic Novel,easy_reading,B,C,E,C,D,57,7,192,51,Animal|Abstract art,0,english|spanish,55.27,3,0,0,,nov,0,23520,1,18367,45846
1455255,Children,Fairytales/Folklore,NA,A,A,F,F,A,53,3,32,68,Person (photograph)|Landscape,0,english,98.3,1,0,0,female,oct,0,40653,1,44108,83017
6708183,Non-Fiction,History,NA,D,F,A,B,F,49,10,216,39,Person (photograph),1,english,63.22,1,0,0,male,jan,0,56663,1,49068,420058
8978364,Children,Fairytales/Folklore,NA,A,A,E,E,D,55,NA,38,75,Illustration,0,english,81.97,1,2,292603,,aug,0,56715,1,21487,29970
9152827,Fiction,Historical Fiction,contemporary,B,B,B,A,A,93,9,203,99,Animal,1,english,56.48,1,4,578280,,dec,0,125565,1,24489,219987
7323178,Fiction,Historical Fiction,future,C,D,D,B,A,68,13,356,94,,3,english,25.65,3,2,365590,,jan,0,96471,1,31515,67573
5597191,Fiction,Horror,sci-fi,B,C,D,C,A,69,NA,243,NA,Animal|Abstract art,1,english|spanish|chinese,36.22,1,5,922121,male,jan,0,315121,1,50280,362052
7990507,Non-Fiction,History,NA,E,D,A,A,D,65,27,549,75,Landscape,1,english|chinese,15.07,1,6,2130633,male,oct,0,332888,1,48174,765850
1887944,Young Adult,Graphic Novel,future,B,D,F,D,A,59,6,142,25,,1,english,70.91,1,5,989101,,dec,0,102603,1,45012,684599
4700348,Fiction,Adventure,sci-fi,C,C,D,D,A,56,11,254,45,Animal,0,english,36.51,3,0,0,,aug,0,9978,1,38844,246571
6044247,Non-Fiction,History,NA,F,E,B,A,C,50,7,200,53,Scientific|Illustration,1,english,73.78,3,3,504689,,oct,0,32640,1,47546,379812
9429747,Children,Picture Books,NA,A,A,F,F,C,49,1,11,8,Illustration,0,english,92.75,1,0,0,female,apr,1,59820,1,23939,99412
3100753,Fiction,Science Fiction,NA,A,B,D,C,B,68,9,254,52,Landscape,0,english,52.71,1,1,167547,male,sep,0,150997,1,27591,252313
3670582,Children,Fairytales/Folklore,NA,B,A,D,D,A,74,2,20,59,,1,english,94.8,1,4,496071,female,may,0,100294,1,41881,193462
2860652,Fiction,Mystery,crime,C,C,D,C,B,60,NA,250,177,,1,english,38.18,1,0,0,male,nov,1,79028,1,38814,337699
6083815,Non-Fiction,Text-Book,NA,C,F,A,C,C,62,20,390,110,Animal,0,english,9.99,1,1,164729,female,jan,0,46829,1,43316,187129
6928195,Non-Fiction,Reference,political,C,F,B,B,E,52,9,197,33,Scientific,0,spanish,68.75,1,1,197860,female,feb,0,47199,1,42189,173711
9319951,Fiction,Science Fiction,patriotic,A,C,B,C,B,75,12,275,69,Landscape,0,english,30.9,3,1,221514,,jun,0,20863,1,27303,180143
8937132,Non-Fiction,Instructional,NA,D,E,A,B,E,52,10,233,34,,0,english,66.92,3,0,0,,jun,0,10000,1,28276,3216
2683319,Young Adult,Science Fiction,NA,C,E,E,C,A,50,7,178,95,Landscape,0,chinese,53.53,1,6,1137872,female,oct,0,144925,1,48783,243855
4129923,Fiction,Science Fiction,easy_reading,D,C,C,A,B,61,13,282,31,,0,english,24.25,1,2,310488,male,jan,0,104684,1,48443,425248
6441309,Fiction,Horror,NA,B,B,C,C,C,70,15,379,57,,1,english,61.22,1,0,0,female,sep,0,88081,1,48507,300012
8898082,Children,Picture Books,NA,A,A,E,E,C,57,NA,21,47,,0,english,89.85,1,0,0,male,jan,0,45277,1,45723,198825
1159940,Fiction,Humor,crime,C,C,E,A,B,64,6,119,48,Abstract art,2,english,60.01,1,1,162405,female,sep,0,103722,1,41059,357481
5403504,Fiction,Historical Fiction,sea,D,A,E,C,B,60,24,480,39,Person (photograph),3,english,46.01,3,4,606182,,may,0,111916,1,45391,410211
